Symbol,Quantity,OpenDate,OpenPrice,DollarCost,CloseDate,ClosePrice,ClosingAmount,GainLoss,
SPY Jul 17 '20 $315 Put,3,07/15/2020,0.78,235.55,07/16/2020,0.67,199.44,-36.11,
SPY Jul 17 '20 $315 Put,22,07/15/2020,0.78,1727.36,07/16/2020,0.67,1462.56,-264.80,
SPY Jul 17 '20 $315 Put,1,07/16/2020,0.81,81.52,07/16/2020,0.40,39.48,-42.04,
SPY Jul 17 '20 $315 Put,24,07/16/2020,0.81,1956.39,07/16/2020,0.40,947.54,-1008.86,
SPY Jul 17 '20 $315 Put,25,07/16/2020,0.72,1812.91,07/16/2020,0.54,1337.01,-475.90,
SPY Jul 17 '20 $315 Put,25,07/16/2020,0.64,1612.91,07/18/2020,0.00,0.00,-1612.91,
SPY Jul 17 '20 $315 Put,25,07/16/2020,0.38,962.91,07/18/2020,0.00,0.00,-962.91,
SPY Jul 17 '20 $315 Put,25,07/16/2020,0.30,762.91,07/18/2020,0.00,0.00,-762.91,
SPY Jul 22 '20 $325 Call,15,07/20/2020,0.75,1132.75,07/20/2020,1.13,1687.19,554.44,
SPY Jul 22 '20 $325 Call,15,07/20/2020,0.75,1132.75,07/20/2020,1.27,1897.18,764.44,
SPY Jul 22 '20 $326 Call,10,07/20/2020,1.35,1355.16,07/20/2020,1.39,1384.79,29.62,
SPY Jul 22 '20 $326 Call,10,07/20/2020,1.35,1355.16,07/20/2020,1.27,1264.79,-90.38,
SPY Jul 24 '20 $310 Put,30,07/20/2020,0.57,1725.49,07/25/2020,0.00,0.00,-1725.49,
SPY Jul 24 '20 $320 Put,25,07/21/2020,0.93,2337.91,07/21/2020,0.90,2236.99,-100.92,
SPY Jul 24 '20 $320 Put,5,07/21/2020,0.93,467.58,07/21/2020,0.90,447.40,-20.18,
SPY Jul 27 '20 $329 Call,30,07/23/2020,0.36,1095.49,07/23/2020,0.36,1064.42,-31.07,
SPY Jul 31 '20 $315 Put,15,07/28/2020,0.62,937.75,07/28/2020,0.95,1417.19,479.45,
SPY Jul 31 '20 $315 Put,15,07/30/2020,0.64,967.75,07/30/2020,0.89,1327.19,359.45,
SPY Jul 31 '20 $315 Put,15,07/28/2020,0.62,937.75,07/30/2020,0.89,1327.19,389.45,
SPY Jul 31 '20 $315 Put,15,07/30/2020,0.99,1492.75,07/30/2020,0.65,967.20,-525.54,
SPY Jul 31 '20 $315 Put,15,07/30/2020,0.84,1267.75,07/30/2020,0.65,967.20,-300.54,
SPY Jul 31 '20 $315 Put,100,07/30/2020,0.19,1951.64,08/01/2020,0.00,0.00,-1951.64,
SPY Sep 09 '20 $345 Call,25,09/09/2020,0.03,87.85,09/09/2020,0.15,362.09,274.25,
SPY Sep 09 '20 $345 Call,22,09/08/2020,0.31,693.31,09/09/2020,0.15,318.64,-374.66,
SPY Sep 09 '20 $345 Call,3,09/08/2020,0.31,94.54,09/09/2020,0.15,43.45,-51.09,
SPY Sep 09 '20 $345 Call,50,09/08/2020,0.30,1525.70,09/09/2020,0.15,724.19,-801.51,
SPY Sep 09 '20 $345 Call,75,09/09/2020,0.03,263.54,09/10/2020,0.00,0.00,-263.54,
SPY Sep 30 '20 $336 Call,10,09/29/2020,0.78,785.14,09/29/2020,0.78,774.82,-10.32,
SPY Sep 30 '20 $336 Call,5,09/29/2020,0.77,387.57,09/29/2020,0.78,387.41,-0.16,
SPY Sep 30 '20 $336 Call,5,09/29/2020,0.77,387.57,09/29/2020,0.78,387.41,-0.16,
SPY Sep 30 '20 $330 Put,25,09/30/2020,0.30,762.85,10/01/2020,0.00,0.00,-762.85,
SPY Oct 23 '20 $348 Call,1,10/22/2020,0.33,33.51,10/25/2020,0.00,0.00,-33.51,
SPY Oct 26 '20 $350 Call,30,10/22/2020,0.49,1485.42,10/22/2020,0.68,2024.48,539.06,
SPY Nov 06 '20 $350 Call,50,10/28/2020,1.77,8875.70,10/28/2020,0.90,4474.11,-4401.59,
SQ Apr 17 '20 $50 Call,2,03/24/2020,2.70,541.03,03/24/2020,3.25,648.95,107.92,
SQ Apr 17 '20 $50 Call,2,03/24/2020,2.70,541.03,03/24/2020,3.25,648.95,107.92,
SQ Apr 17 '20 $50 Call,9,03/24/2020,2.70,2434.65,03/24/2020,3.25,2920.27,485.62,
SQ Apr 17 '20 $50 Call,4,03/24/2020,2.70,1082.07,03/24/2020,3.25,1297.90,215.83,
SQ Apr 17 '20 $50 Call,6,03/24/2020,2.70,1623.10,03/24/2020,3.25,1946.85,323.75,
SQ Apr 17 '20 $50 Call,1,03/24/2020,2.70,270.52,03/24/2020,3.25,324.47,53.96,
SQ Apr 17 '20 $50 Call,6,03/24/2020,2.70,1623.10,03/24/2020,3.25,1946.85,323.75,
SQ Apr 17 '20 $34 Put,50,03/24/2020,0.74,3725.82,03/24/2020,1.00,4973.97,1248.15,
SQ May 01 '20 $55 Put,30,04/21/2020,1.49,4485.49,04/21/2020,2.48,7424.28,2938.79,
SQ May 01 '20 $55 Put,30,04/21/2020,2.31,6945.49,05/02/2020,0.00,0.00,-6945.49,
SQ May 01 '20 $55 Put,20,04/23/2020,0.80,1610.33,05/02/2020,0.00,0.00,-1610.33,
SQQQ May 15 '20 $14 Call,50,04/16/2020,1.54,7725.82,04/21/2020,2.35,11723.82,3998.00,
SQQQ May 15 '20 $15 Call,50,04/21/2020,1.95,9775.82,05/16/2020,0.00,0.00,-9775.82,
SQQQ May 15 '20 $15 Call,20,04/24/2020,0.80,1610.33,05/16/2020,0.00,0.00,-1610.33,
SQQQ,1000,04/16/2020,13.02,13017.50,04/21/2020,14.53,14531.85,1514.35,
SQQQ,2000,09/30/2020,23.45,46900.00,09/30/2020,23.61,47218.71,318.71,
TLRY Jul 17 '20 $11 Call,37,06/11/2020,0.46,1721.11,07/18/2020,0.00,0.00,-1721.11,
TLRY Jul 17 '20 $11 Call,3,06/11/2020,0.47,142.55,07/18/2020,0.00,0.00,-142.55,
TLRY Jul 17 '20 $11 Call,15,06/23/2020,0.30,457.75,07/18/2020,0.00,0.00,-457.75,
TLRY Jul 17 '20 $11 Call,15,06/23/2020,0.33,502.75,07/18/2020,0.00,0.00,-502.75,
TLRY Jul 17 '20 $11 Call,70,07/06/2020,0.08,596.15,07/18/2020,0.00,0.00,-596.15,
TLRY Aug 07 '20 $8 Call,40,08/03/2020,0.16,660.66,08/04/2020,0.39,1539.33,878.67,
TLRY Aug 07 '20 $8 Call,20,08/03/2020,0.16,330.33,08/04/2020,0.74,1469.65,1139.32,
TLRY Aug 07 '20 $8 Call,20,08/03/2020,0.16,330.33,08/04/2020,0.78,1549.65,1219.32,
TLRY Aug 14 '20 $8.50 Call,20,08/04/2020,1.05,2110.28,08/15/2020,0.00,0.00,-2110.28,
TLRY Sep 18 '20 $12.50 Call,99,06/01/2020,0.70,6981.12,06/01/2020,0.73,7175.52,194.40,
TLRY Sep 18 '20 $12.50 Call,1,06/01/2020,0.70,70.52,06/01/2020,0.73,72.48,1.96,
TLRY,4000,06/08/2020,10.60,42400.00,06/11/2020,8.50,33998.72,-8401.28,
TME Jul 17 '20 $15 Call,32,06/30/2020,0.14,464.52,07/06/2020,0.86,2735.35,2270.83,
TME Jul 17 '20 $15 Call,68,06/30/2020,0.15,1055.12,07/06/2020,0.86,5812.62,4757.50,
TME Jul 17 '20 $16 Call,6,07/06/2020,0.32,195.10,07/06/2020,0.42,248.88,53.79,
TME Jul 17 '20 $16 Call,56,06/22/2020,0.14,812.92,07/06/2020,0.42,2322.92,1510.00,
TME Jul 17 '20 $16 Call,44,06/22/2020,0.15,682.72,07/06/2020,0.42,1825.15,1142.43,
TME Jul 17 '20 $16 Call,50,06/22/2020,0.15,775.82,07/06/2020,0.42,2074.03,1298.21,
TME Jul 17 '20 $16 Call,2,06/22/2020,0.07,15.03,07/06/2020,0.42,82.96,67.93,
TME Jul 17 '20 $16 Call,9,07/06/2020,0.31,283.65,07/06/2020,0.42,373.33,89.68,
TME Jul 17 '20 $16 Call,10,07/06/2020,0.32,325.16,07/06/2020,0.42,414.81,89.64,
TME Jul 17 '20 $16 Call,21,07/06/2020,0.32,682.84,07/06/2020,0.42,871.09,188.25,
TME Jul 17 '20 $16 Call,2,07/06/2020,0.32,65.03,07/06/2020,0.42,82.96,17.93,
TME Jul 17 '20 $16 Call,150,07/07/2020,0.48,7277.46,07/07/2020,0.68,10122.01,2844.55,
TME Jul 17 '20 $16 Call,12,07/07/2020,0.69,834.20,07/07/2020,0.63,749.76,-84.43,
TME Jul 17 '20 $16 Call,66,07/07/2020,0.68,4522.08,07/07/2020,0.63,4123.69,-398.39,
TME Jul 17 '20 $16 Call,2,07/07/2020,0.68,137.03,07/07/2020,0.71,140.96,3.93,
TME Jul 17 '20 $17 Call,70,07/08/2020,0.40,2836.15,07/08/2020,0.60,4163.62,1327.47,
TME Jul 17 '20 $17 Call,30,07/08/2020,0.40,1215.49,07/08/2020,0.65,1934.40,718.91,
TME Aug 21 '20 $19 Call,42,07/27/2020,0.13,567.69,08/07/2020,0.09,356.32,-211.36,
TME Aug 21 '20 $19 Call,38,07/27/2020,0.13,513.62,08/07/2020,0.08,284.39,-229.23,
TQQQ,500,09/21/2020,111.00,55500.00,09/21/2020,115.11,57553.66,2053.66,
TQQQ,400,09/21/2020,111.00,44400.00,09/21/2020,115.11,46042.91,1642.91,
TQQQ,100,09/21/2020,111.00,11100.00,09/21/2020,115.10,11510.23,410.23,
TQQQ,404,09/23/2020,118.90,48035.60,09/24/2020,115.43,46632.64,-1402.96,
TQQQ,96,09/23/2020,118.91,11415.36,09/24/2020,115.43,11081.02,-334.34,
TQQQ,29,09/23/2020,118.91,3448.39,09/24/2020,118.40,3433.52,-14.87,
TQQQ,100,09/23/2020,118.92,11892.00,09/24/2020,118.40,11839.73,-52.27,
TQQQ,371,09/23/2020,118.91,44115.61,09/24/2020,118.40,43925.39,-190.22,
TQQQ,500,09/28/2020,126.51,63254.65,09/28/2020,128.83,64413.51,1158.86,
TQQQ,500,10/26/2020,135.22,67610.00,10/29/2020,125.94,62968.52,-4641.48,
TQQQ,359,10/26/2020,130.09,46702.31,10/29/2020,129.47,46478.65,-223.66,
TQQQ,40,10/26/2020,130.10,5203.96,10/29/2020,129.47,5178.68,-25.28,
TQQQ,101,10/26/2020,130.10,13140.10,10/29/2020,129.47,13076.17,-63.93,
TQQQ,500,10/30/2020,121.58,60792.50,10/30/2020,116.62,58306.15,-2486.35,
TSLA Jun 19 '20 $1000 Call,5,06/02/2020,17.15,8577.58,06/08/2020,19.59,9792.19,1214.61,
TSLA Jun 19 '20 $1000 Call,5,06/08/2020,21.45,10727.58,06/08/2020,21.65,10822.17,94.59,
TSLA Jul 02 '20 $1240 Call,10,07/02/2020,6.00,6005.16,07/04/2020,0.00,0.00,-6005.16,
TSLA Jul 02 '20 $1240 Call,5,07/02/2020,3.88,1942.58,07/04/2020,0.00,0.00,-1942.58,
TSLA Jul 02 '20 $1240 Call,10,07/02/2020,1.11,1115.16,07/04/2020,0.00,0.00,-1115.16,
TSLA Jul 10 '20 $1200 Put,5,07/06/2020,6.10,3052.58,07/06/2020,6.20,3097.34,44.76,
TSLA Jul 17 '20 $1550 Call,1,07/16/2020,14.75,1475.52,07/16/2020,17.25,1724.44,248.93,
TSLA Jul 17 '20 $1550 Call,1,07/16/2020,17.75,1775.52,07/16/2020,17.52,1751.44,-24.07,
TSLA Jul 17 '20 $1550 Call,1,07/16/2020,18.21,1821.52,07/16/2020,17.52,1751.44,-70.07,
TSLA Jul 17 '20 $1550 Call,1,07/17/2020,12.01,1201.52,07/17/2020,4.70,469.47,-732.05,
TSLA Jul 17 '20 $1550 Call,1,07/17/2020,5.18,518.52,07/18/2020,0.00,0.00,-518.52,
TSLA Jul 17 '20 $1300 Put,2,07/14/2020,19.50,3901.03,07/14/2020,11.10,2218.91,-1682.12,
TSLA Jul 17 '20 $1300 Put,2,07/14/2020,12.10,2421.03,07/18/2020,0.00,0.00,-2421.03,
TSLA Jul 17 '20 $1300 Put,1,07/16/2020,3.45,345.52,07/18/2020,0.00,0.00,-345.52,
TSLA Jul 17 '20 $1500 Put,2,07/13/2020,32.71,6543.03,07/13/2020,50.00,9998.74,3455.71,
TSLA Jul 17 '20 $1600 Put,1,07/13/2020,44.90,4490.52,07/13/2020,61.71,6170.35,1679.83,
TSLA Jul 24 '20 $1700 Call,1,07/20/2020,64.72,6472.52,07/20/2020,79.40,7939.31,1466.79,
TSLA Jul 24 '20 $1800 Call,1,07/20/2020,62.73,6273.52,07/20/2020,53.30,5329.36,-944.15,
TSLA Jul 24 '20 $1800 Call,1,07/20/2020,64.15,6415.52,07/20/2020,64.00,6399.34,-16.18,
TSLA Jul 31 '20 $1550 Call,2,07/30/2020,5.23,1047.03,08/01/2020,0.00,0.00,-1047.03,
TSLA Jul 31 '20 $1440 Put,2,07/30/2020,5.34,1069.03,07/31/2020,4.90,978.94,-90.09,
TSLA Jul 31 '20 $1440 Put,1,07/31/2020,4.51,451.52,07/31/2020,10.00,999.46,547.94,
TSLA Jul 31 '20 $1440 Put,1,07/31/2020,4.51,451.52,07/31/2020,9.05,904.46,452.95,
TSLA Aug 07 '20 $1550 Call,10,08/07/2020,2.98,2985.14,08/08/2020,0.00,0.00,-2985.14,
TSLA Aug 07 '20 $1550 Call,5,08/07/2020,1.49,747.57,08/08/2020,0.00,0.00,-747.57,
TSLA Oct 16 '20 $480 Call,10,10/12/2020,2.06,2065.14,10/14/2020,3.18,3174.77,1109.63,
TTD May 22 '20 $315 Call,5,05/21/2020,2.30,1152.58,05/23/2020,0.00,0.00,-1152.58,
TTD Jul 17 '20 $460 Call,20,07/16/2020,0.44,890.33,07/18/2020,0.00,0.00,-890.33,
TTD Jul 24 '20 $470 Call,6,07/20/2020,2.80,1683.10,07/20/2020,4.00,2396.84,713.74,
TTD Jul 24 '20 $470 Call,2,07/21/2020,3.60,721.03,07/25/2020,0.00,0.00,-721.03,
TTD Jul 24 '20 $470 Call,2,07/21/2020,3.61,723.03,07/25/2020,0.00,0.00,-723.03,
TTD,500,02/12/2020,305.22,152609.60,03/11/2020,220.79,110392.20,-42217.40,
TWLO Apr 17 '20 $70 Put,30,03/31/2020,0.55,1665.49,04/18/2020,0.00,0.00,-1665.49,
TWTR Jun 05 '20 $33 Call,5,06/01/2020,0.31,157.58,06/03/2020,0.35,172.40,14.82,
TWTR Jun 05 '20 $33 Call,11,06/01/2020,0.31,346.68,06/03/2020,0.35,379.29,32.61,
TWTR Jun 05 '20 $33 Call,5,06/01/2020,0.31,157.58,06/03/2020,0.35,172.40,14.82,
TWTR Jun 05 '20 $33 Call,1,06/01/2020,0.31,31.52,06/03/2020,0.35,34.48,2.96,
TWTR Jun 05 '20 $33 Call,7,06/01/2020,0.31,220.61,06/03/2020,0.35,241.37,20.75,
TWTR Jun 05 '20 $33 Call,1,06/01/2020,0.31,31.52,06/03/2020,0.35,34.48,2.96,
TWTR Jun 12 '20 $31 Put,30,05/27/2020,0.65,1965.49,05/28/2020,0.89,2654.39,688.90,
TWTR Jun 19 '20 $35 Call,32,06/15/2020,0.53,1712.52,06/17/2020,0.37,1167.39,-545.14,
TWTR Jun 19 '20 $35 Call,8,06/15/2020,0.53,428.13,06/17/2020,0.37,291.85,-136.28,
TWTR Aug 14 '20 $42 Call,40,08/10/2020,0.25,1020.56,08/15/2020,0.00,0.00,-1020.56,
TWTR Aug 14 '20 $42 Call,20,08/10/2020,0.17,350.28,08/15/2020,0.00,0.00,-350.28,
TWTR Aug 14 '20 $42 Call,30,08/11/2020,0.11,345.42,08/15/2020,0.00,0.00,-345.42,
TWTR Aug 21 '20 $40 Call,86,08/17/2020,0.19,1678.20,08/19/2020,0.28,2363.58,685.38,
TWTR Aug 21 '20 $40 Call,5,08/17/2020,0.19,97.57,08/19/2020,0.28,137.42,39.85,
TWTR Aug 21 '20 $40 Call,1,08/17/2020,0.19,19.51,08/19/2020,0.29,28.48,8.97,
TWTR Aug 21 '20 $40 Call,8,08/17/2020,0.19,156.11,08/19/2020,0.29,227.87,71.76,
TWTR Aug 28 '20 $42 Call,50,08/24/2020,0.30,1525.70,08/29/2020,0.00,0.00,-1525.70,
UAL Jun 05 '20 $45 Call,100,06/05/2020,0.08,851.64,06/06/2020,0.00,0.00,-851.64,
UAL Jun 05 '20 $40 Put,50,06/05/2020,0.15,775.82,06/06/2020,0.00,0.00,-775.82,
UAL Jun 05 '20 $40 Put,50,06/05/2020,0.04,225.82,06/06/2020,0.00,0.00,-225.82,
UAL,1000,07/01/2020,35.92,35920.00,07/01/2020,38.03,38032.00,2112.00,
UBER May 22 '20 $32 Put,10,05/18/2020,0.25,255.16,05/18/2020,0.42,414.81,159.64,
UBER May 22 '20 $32 Put,26,05/18/2020,0.25,663.43,05/18/2020,0.42,1078.50,415.07,
UBER May 22 '20 $32 Put,12,05/18/2020,0.25,306.20,05/18/2020,0.42,497.77,191.57,
UBER May 22 '20 $32 Put,2,05/18/2020,0.25,51.03,05/18/2020,0.43,84.96,33.93,
UBER Jul 17 '20 $35 Call,29,07/07/2020,0.57,1667.98,07/07/2020,0.58,1666.93,-1.05,
UBER Jul 17 '20 $35 Call,1,07/07/2020,0.57,57.52,07/07/2020,0.59,58.48,0.96,
UDOW,1000,03/12/2020,50.81,50809.90,03/12/2020,52.15,52152.22,1342.32,
UDOW,800,03/12/2020,51.21,40964.80,03/12/2020,52.04,41631.06,666.26,
UDOW,200,03/12/2020,51.23,10245.98,03/12/2020,52.04,10407.76,161.78,
UDOW,500,03/12/2020,58.21,29104.80,03/13/2020,51.21,25604.42,-3500.38,
UDOW,200,03/12/2020,58.61,11722.16,03/13/2020,51.21,10241.77,-1480.39,
UDOW,200,05/14/2020,45.94,9187.98,05/14/2020,46.57,9314.45,126.47,
UDOW,217,05/14/2020,45.96,9973.30,05/14/2020,46.57,10106.18,132.88,
UDOW,583,05/14/2020,45.96,26794.68,05/14/2020,46.57,27151.62,356.94,
UDOW,200,05/14/2020,45.96,9192.00,05/14/2020,46.57,9313.81,121.81,
UDOW,1000,05/14/2020,45.96,45960.00,05/14/2020,46.57,46569.05,609.05,
V Aug 21 '20 $205 Call,10,08/05/2020,1.60,1605.14,08/11/2020,2.02,2014.80,409.66,
V Aug 21 '20 $205 Call,1,08/11/2020,1.28,128.51,08/19/2020,0.76,75.48,-53.03,
V Aug 21 '20 $205 Call,12,08/11/2020,1.30,1566.17,08/19/2020,0.76,905.79,-660.38,
V Aug 21 '20 $205 Call,7,08/11/2020,1.30,913.60,08/19/2020,0.76,528.38,-385.22,
V Aug 21 '20 $205 Call,14,08/17/2020,0.57,805.19,08/19/2020,0.76,1056.75,251.56,
V Aug 21 '20 $205 Call,6,08/17/2020,0.57,345.08,08/19/2020,0.76,452.89,107.81,
V Aug 28 '20 $210 Call,9,08/20/2020,1.00,904.63,08/25/2020,0.92,823.34,-81.29,
V Aug 28 '20 $210 Call,11,08/20/2020,1.03,1138.65,08/25/2020,0.92,1006.30,-132.35,
VIX Jul 22 '20 $35 Call,40,07/13/2020,1.10,4433.46,07/23/2020,0.00,0.00,-4433.46,
VIXW Jul 15 '20 $35 Call,40,07/02/2020,1.35,5433.46,07/16/2020,0.00,0.00,-5433.46,
VIXW Jul 29 '20 $30 Call,1,07/21/2020,0.90,90.84,07/23/2020,1.00,99.16,8.33,
VIXW Jul 29 '20 $30 Call,1,07/21/2020,1.05,105.84,07/23/2020,1.00,99.16,-6.67,
VIXW Jul 29 '20 $30 Call,28,07/21/2020,1.10,3103.42,07/23/2020,1.00,2776.58,-326.84,
VXX Aug 07 '20 $30 Call,10,07/28/2020,1.18,1185.16,07/28/2020,1.51,1504.78,319.62,
VXX Aug 07 '20 $30 Call,10,07/28/2020,1.18,1185.16,07/30/2020,2.11,2104.77,919.61,
VXX Aug 07 '20 $30 Call,10,07/28/2020,1.18,1185.16,07/30/2020,2.22,2214.77,1029.60,
VXX Aug 07 '20 $30 Call,9,07/30/2020,1.34,1210.65,07/31/2020,1.45,1300.31,89.66,
VXX Aug 07 '20 $30 Call,1,07/30/2020,1.34,134.52,07/31/2020,1.45,144.48,9.96,
VXX Aug 07 '20 $30 Call,10,07/30/2020,1.34,1345.16,07/31/2020,1.39,1384.79,39.62,
VXX Aug 07 '20 $30 Call,30,08/03/2020,0.67,2025.49,08/08/2020,0.00,0.00,-2025.49,
VXX Aug 07 '20 $30 Call,10,08/03/2020,0.46,465.16,08/08/2020,0.00,0.00,-465.16,
WDAY Apr 17 '20 $190 Call,20,03/02/2020,4.90,9810.33,04/18/2020,0.00,0.00,-9810.33,
WDAY Jul 17 '20 $205 Call,20,07/13/2020,0.80,1610.33,07/18/2020,0.00,0.00,-1610.33,
WDAY Jul 31 '20 $200 Call,10,07/20/2020,1.80,1805.16,08/01/2020,0.00,0.00,-1805.16,
WDAY Aug 21 '20 $190 Call,15,08/10/2020,1.28,1927.71,08/10/2020,1.70,2542.21,614.50,
WDAY Aug 21 '20 $190 Call,2,08/10/2020,1.29,259.03,08/10/2020,1.70,338.96,79.93,
WDAY Aug 21 '20 $190 Call,13,08/10/2020,1.29,1683.68,08/10/2020,1.70,2203.24,519.56,
WDAY,500,02/05/2020,190.07,95035.00,02/10/2020,194.11,97054.58,2019.58,
WDAY,400,02/25/2020,176.87,70746.16,03/11/2020,140.68,56269.38,-14476.78,
WKHS Oct 23 '20 $23 Call,100,10/21/2020,0.15,1551.39,10/25/2020,0.00,0.00,-1551.39,
WKHS Oct 23 '20 $24 Call,4,10/21/2020,0.10,42.06,10/25/2020,0.00,0.00,-42.06,
ZEN Aug 21 '20 $100 Call,5,07/20/2020,3.90,1952.58,07/22/2020,3.90,1947.36,-5.22,
ZEN Aug 21 '20 $100 Call,5,07/20/2020,3.90,1952.58,07/23/2020,3.34,1667.37,-285.21,
ZEN Aug 21 '20 $110 Call,15,07/27/2020,1.10,1657.75,07/28/2020,1.18,1762.18,104.44,
ZG Jul 17 '20 $65 Call,50,07/16/2020,0.20,1025.82,07/18/2020,0.00,0.00,-1025.82,
ZG,160,07/20/2020,66.83,10693.01,07/22/2020,67.04,10726.14,33.13,
ZG,40,07/20/2020,66.83,2673.25,07/22/2020,67.03,2681.14,7.89,
ZG,300,07/20/2020,66.83,20049.39,07/22/2020,67.07,20120.51,71.12,
ZM Apr 24 '20 $155 Put,10,04/24/2020,0.63,635.16,04/25/2020,0.00,0.00,-635.16,
ZM Apr 24 '20 $165 Put,1,04/24/2020,0.90,90.52,04/24/2020,6.00,599.47,508.95,
ZM Apr 24 '20 $165 Put,6,04/24/2020,0.90,543.10,04/24/2020,6.00,3596.81,3053.71,
ZM Apr 24 '20 $165 Put,3,04/24/2020,0.90,271.55,04/24/2020,6.12,1834.40,1562.86,
ZNGA Jun 26 '20 $10 Call,100,06/09/2020,0.25,2551.64,06/11/2020,0.19,1848.12,-703.52,
ZNGA Jul 10 '20 $10.50 Call,100,06/22/2020,0.16,1651.64,07/11/2020,0.00,0.00,-1651.64,
ZNGA Jul 17 '20 $11 Call,100,07/08/2020,0.09,951.64,07/18/2020,0.00,0.00,-951.64,
ZNGA Aug 14 '20 $11 Call,50,08/03/2020,0.30,1525.82,08/07/2020,0.04,174.20,-1351.62,
ZNGA Aug 14 '20 $11 Call,30,08/05/2020,0.20,615.42,08/07/2020,0.04,104.52,-510.90,
ZS Jun 05 '20 $100 Call,3,05/29/2020,1.65,496.55,05/29/2020,2.10,628.43,131.88,
ZS Jun 05 '20 $100 Call,7,05/29/2020,1.65,1158.61,05/29/2020,2.10,1466.34,307.72,
ZS Jul 17 '20 $130 Call,10,07/06/2020,1.13,1135.16,07/08/2020,1.14,1134.79,-0.37,
